review_rank,candidate_id,image_id,run_date,candidate_time,candidate_x,candidate_y,next_action,suggested_label,context_status,context_opus_id,context_time,context_filter,context_duration_seconds,delta_minutes,context_center_resolution_km_px
26,1356985927-0354,N1356985927,2000-12-31,2000-12-31T20:19:56.828,558.34,822.42,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356985637,2000-12-31T20:15:35.638,MT3,3.2,4.35,118.4908
26,1356985927-0354,N1356985927,2000-12-31,2000-12-31T20:19:56.828,558.34,822.42,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356985597,2000-12-31T20:14:57.331,MT2,1.5,4.99,59.24504
26,1356985927-0354,N1356985927,2000-12-31,2000-12-31T20:19:56.828,558.34,822.42,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356985193,2000-12-31T20:08:14.453,BL1,0.38,11.71,59.24139
26,1356985927-0354,N1356985927,2000-12-31,2000-12-31T20:19:56.828,558.34,822.42,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356984933,2000-12-31T20:03:51.643,MT3,3.2,16.09,118.47806
26,1356985927-0354,N1356985927,2000-12-31,2000-12-31T20:19:56.828,558.34,822.42,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356984893,2000-12-31T20:03:13.335,MT2,1.5,16.72,59.23868
26,1356985927-0354,N1356985927,2000-12-31,2000-12-31T20:19:56.828,558.34,822.42,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356984856,2000-12-31T20:02:36.968,CB2,1.2,17.33,59.23835
26,1356985927-0354,N1356985927,2000-12-31,2000-12-31T20:19:56.828,558.34,822.42,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356984823,2000-12-31T20:02:04.395,BL1,0.46,17.87,59.23805
27,1356976983-0402,N1356976983,2000-12-31,2000-12-31T17:50:52.890,713.50,944.42,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356976693,2000-12-31T17:46:31.700,MT3,3.2,4.35,118.33433
27,1356976983-0402,N1356976983,2000-12-31,2000-12-31T17:50:52.890,713.50,944.42,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356976653,2000-12-31T17:45:53.392,MT2,1.5,4.99,59.16683
27,1356976983-0402,N1356976983,2000-12-31,2000-12-31T17:50:52.890,713.50,944.42,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356976616,2000-12-31T17:45:17.001,CB2,1.2,5.60,59.16653
27,1356976983-0402,N1356976983,2000-12-31,2000-12-31T17:50:52.890,713.50,944.42,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356976579,2000-12-31T17:44:40.513,BL1,0.38,6.21,59.16622
27,1356976983-0402,N1356976983,2000-12-31,2000-12-31T17:50:52.890,713.50,944.42,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356976363,2000-12-31T17:41:02.302,MT3,2.6,9.84,118.32878
27,1356976983-0402,N1356976983,2000-12-31,2000-12-31T17:50:52.890,713.50,944.42,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356976323,2000-12-31T17:40:23.395,MT2,1.5,10.49,59.16406
27,1356976983-0402,N1356976983,2000-12-31,2000-12-31T17:50:52.890,713.50,944.42,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356976286,2000-12-31T17:39:47.008,CB2,1,11.10,59.16375
27,1356976983-0402,N1356976983,2000-12-31,2000-12-31T17:50:52.890,713.50,944.42,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356976249,2000-12-31T17:39:10.515,BL1,0.38,11.71,59.16344
27,1356976983-0402,N1356976983,2000-12-31,2000-12-31T17:50:52.890,713.50,944.42,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356975989,2000-12-31T17:34:47.705,MT3,3.2,16.09,118.32251
27,1356976983-0402,N1356976983,2000-12-31,2000-12-31T17:50:52.890,713.50,944.42,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356975949,2000-12-31T17:34:09.397,MT2,1.5,16.72,59.16093
27,1356976983-0402,N1356976983,2000-12-31,2000-12-31T17:50:52.890,713.50,944.42,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356975912,2000-12-31T17:33:33.030,CB2,1.2,17.33,59.16062
27,1356976983-0402,N1356976983,2000-12-31,2000-12-31T17:50:52.890,713.50,944.42,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356975879,2000-12-31T17:33:00.457,BL1,0.46,17.87,59.16034
28,1356985927-0074,N1356985927,2000-12-31,2000-12-31T20:19:56.828,905.42,252.21,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356985637,2000-12-31T20:15:35.638,MT3,3.2,4.35,118.4908
28,1356985927-0074,N1356985927,2000-12-31,2000-12-31T20:19:56.828,905.42,252.21,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356985597,2000-12-31T20:14:57.331,MT2,1.5,4.99,59.24504
28,1356985927-0074,N1356985927,2000-12-31,2000-12-31T20:19:56.828,905.42,252.21,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356985193,2000-12-31T20:08:14.453,BL1,0.38,11.71,59.24139
28,1356985927-0074,N1356985927,2000-12-31,2000-12-31T20:19:56.828,905.42,252.21,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356984933,2000-12-31T20:03:51.643,MT3,3.2,16.09,118.47806
28,1356985927-0074,N1356985927,2000-12-31,2000-12-31T20:19:56.828,905.42,252.21,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356984893,2000-12-31T20:03:13.335,MT2,1.5,16.72,59.23868
28,1356985927-0074,N1356985927,2000-12-31,2000-12-31T20:19:56.828,905.42,252.21,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356984856,2000-12-31T20:02:36.968,CB2,1.2,17.33,59.23835
28,1356985927-0074,N1356985927,2000-12-31,2000-12-31T20:19:56.828,905.42,252.21,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356984823,2000-12-31T20:02:04.395,BL1,0.46,17.87,59.23805
29,1356985927-0055,N1356985927,2000-12-31,2000-12-31T20:19:56.828,451.71,196.90,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356985637,2000-12-31T20:15:35.638,MT3,3.2,4.35,118.4908
29,1356985927-0055,N1356985927,2000-12-31,2000-12-31T20:19:56.828,451.71,196.90,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356985597,2000-12-31T20:14:57.331,MT2,1.5,4.99,59.24504
29,1356985927-0055,N1356985927,2000-12-31,2000-12-31T20:19:56.828,451.71,196.90,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356985193,2000-12-31T20:08:14.453,BL1,0.38,11.71,59.24139
29,1356985927-0055,N1356985927,2000-12-31,2000-12-31T20:19:56.828,451.71,196.90,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356984933,2000-12-31T20:03:51.643,MT3,3.2,16.09,118.47806
29,1356985927-0055,N1356985927,2000-12-31,2000-12-31T20:19:56.828,451.71,196.90,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356984893,2000-12-31T20:03:13.335,MT2,1.5,16.72,59.23868
29,1356985927-0055,N1356985927,2000-12-31,2000-12-31T20:19:56.828,451.71,196.90,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356984856,2000-12-31T20:02:36.968,CB2,1.2,17.33,59.23835
29,1356985927-0055,N1356985927,2000-12-31,2000-12-31T20:19:56.828,451.71,196.90,priority_temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356984823,2000-12-31T20:02:04.395,BL1,0.46,17.87,59.23805
30,1356990399-0348,N1356990399,2000-12-31,2000-12-31T21:34:28.797,734.98,945.68,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356990109,2000-12-31T21:30:07.607,MT3,3.2,4.35,118.57338
30,1356990399-0348,N1356990399,2000-12-31,2000-12-31T21:34:28.797,734.98,945.68,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356990069,2000-12-31T21:29:29.300,MT2,1.5,4.99,59.28632
30,1356990399-0348,N1356990399,2000-12-31,2000-12-31T21:34:28.797,734.98,945.68,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356990032,2000-12-31T21:28:52.904,CB2,1.2,5.60,59.28598
30,1356990399-0348,N1356990399,2000-12-31,2000-12-31T21:34:28.797,734.98,945.68,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356989995,2000-12-31T21:28:16.420,BL1,0.38,6.21,59.28563
30,1356990399-0348,N1356990399,2000-12-31,2000-12-31T21:34:28.797,734.98,945.68,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356989779,2000-12-31T21:24:38.209,MT3,2.6,9.84,118.56719
30,1356990399-0348,N1356990399,2000-12-31,2000-12-31T21:34:28.797,734.98,945.68,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356989739,2000-12-31T21:23:59.302,MT2,1.5,10.49,59.28322
30,1356990399-0348,N1356990399,2000-12-31,2000-12-31T21:34:28.797,734.98,945.68,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356989702,2000-12-31T21:23:22.915,CB2,1,11.10,59.28288
30,1356990399-0348,N1356990399,2000-12-31,2000-12-31T21:34:28.797,734.98,945.68,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356989665,2000-12-31T21:22:46.422,BL1,0.38,11.71,59.28254
30,1356990399-0348,N1356990399,2000-12-31,2000-12-31T21:34:28.797,734.98,945.68,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356989405,2000-12-31T21:18:23.612,MT3,3.2,16.09,118.56018
30,1356990399-0348,N1356990399,2000-12-31,2000-12-31T21:34:28.797,734.98,945.68,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356989365,2000-12-31T21:17:45.304,MT2,1.5,16.72,59.27973
30,1356990399-0348,N1356990399,2000-12-31,2000-12-31T21:34:28.797,734.98,945.68,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356989328,2000-12-31T21:17:08.933,CB2,1.2,17.33,59.27939
30,1356990399-0348,N1356990399,2000-12-31,2000-12-31T21:34:28.797,734.98,945.68,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356989295,2000-12-31T21:16:36.364,BL1,0.46,17.87,59.27908
31,1356990399-0279,N1356990399,2000-12-31,2000-12-31T21:34:28.797,859.48,919.10,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356990109,2000-12-31T21:30:07.607,MT3,3.2,4.35,118.57338
31,1356990399-0279,N1356990399,2000-12-31,2000-12-31T21:34:28.797,859.48,919.10,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356990069,2000-12-31T21:29:29.300,MT2,1.5,4.99,59.28632
31,1356990399-0279,N1356990399,2000-12-31,2000-12-31T21:34:28.797,859.48,919.10,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356990032,2000-12-31T21:28:52.904,CB2,1.2,5.60,59.28598
31,1356990399-0279,N1356990399,2000-12-31,2000-12-31T21:34:28.797,859.48,919.10,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356989995,2000-12-31T21:28:16.420,BL1,0.38,6.21,59.28563
31,1356990399-0279,N1356990399,2000-12-31,2000-12-31T21:34:28.797,859.48,919.10,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356989779,2000-12-31T21:24:38.209,MT3,2.6,9.84,118.56719
31,1356990399-0279,N1356990399,2000-12-31,2000-12-31T21:34:28.797,859.48,919.10,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356989739,2000-12-31T21:23:59.302,MT2,1.5,10.49,59.28322
31,1356990399-0279,N1356990399,2000-12-31,2000-12-31T21:34:28.797,859.48,919.10,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356989702,2000-12-31T21:23:22.915,CB2,1,11.10,59.28288
31,1356990399-0279,N1356990399,2000-12-31,2000-12-31T21:34:28.797,859.48,919.10,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356989665,2000-12-31T21:22:46.422,BL1,0.38,11.71,59.28254
31,1356990399-0279,N1356990399,2000-12-31,2000-12-31T21:34:28.797,859.48,919.10,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356989405,2000-12-31T21:18:23.612,MT3,3.2,16.09,118.56018
31,1356990399-0279,N1356990399,2000-12-31,2000-12-31T21:34:28.797,859.48,919.10,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356989365,2000-12-31T21:17:45.304,MT2,1.5,16.72,59.27973
31,1356990399-0279,N1356990399,2000-12-31,2000-12-31T21:34:28.797,859.48,919.10,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356989328,2000-12-31T21:17:08.933,CB2,1.2,17.33,59.27939
31,1356990399-0279,N1356990399,2000-12-31,2000-12-31T21:34:28.797,859.48,919.10,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356989295,2000-12-31T21:16:36.364,BL1,0.46,17.87,59.27908
32,1356985927-0189,N1356985927,2000-12-31,2000-12-31T20:19:56.828,752.72,567.15,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356985637,2000-12-31T20:15:35.638,MT3,3.2,4.35,118.4908
32,1356985927-0189,N1356985927,2000-12-31,2000-12-31T20:19:56.828,752.72,567.15,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356985597,2000-12-31T20:14:57.331,MT2,1.5,4.99,59.24504
32,1356985927-0189,N1356985927,2000-12-31,2000-12-31T20:19:56.828,752.72,567.15,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356985193,2000-12-31T20:08:14.453,BL1,0.38,11.71,59.24139
32,1356985927-0189,N1356985927,2000-12-31,2000-12-31T20:19:56.828,752.72,567.15,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356984933,2000-12-31T20:03:51.643,MT3,3.2,16.09,118.47806
32,1356985927-0189,N1356985927,2000-12-31,2000-12-31T20:19:56.828,752.72,567.15,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356984893,2000-12-31T20:03:13.335,MT2,1.5,16.72,59.23868
32,1356985927-0189,N1356985927,2000-12-31,2000-12-31T20:19:56.828,752.72,567.15,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356984856,2000-12-31T20:02:36.968,CB2,1.2,17.33,59.23835
32,1356985927-0189,N1356985927,2000-12-31,2000-12-31T20:19:56.828,752.72,567.15,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356984823,2000-12-31T20:02:04.395,BL1,0.46,17.87,59.23805
33,1356985927-0173,N1356985927,2000-12-31,2000-12-31T20:19:56.828,180.25,527.56,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356985637,2000-12-31T20:15:35.638,MT3,3.2,4.35,118.4908
33,1356985927-0173,N1356985927,2000-12-31,2000-12-31T20:19:56.828,180.25,527.56,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356985597,2000-12-31T20:14:57.331,MT2,1.5,4.99,59.24504
33,1356985927-0173,N1356985927,2000-12-31,2000-12-31T20:19:56.828,180.25,527.56,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356985193,2000-12-31T20:08:14.453,BL1,0.38,11.71,59.24139
33,1356985927-0173,N1356985927,2000-12-31,2000-12-31T20:19:56.828,180.25,527.56,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356984933,2000-12-31T20:03:51.643,MT3,3.2,16.09,118.47806
33,1356985927-0173,N1356985927,2000-12-31,2000-12-31T20:19:56.828,180.25,527.56,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356984893,2000-12-31T20:03:13.335,MT2,1.5,16.72,59.23868
33,1356985927-0173,N1356985927,2000-12-31,2000-12-31T20:19:56.828,180.25,527.56,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356984856,2000-12-31T20:02:36.968,CB2,1.2,17.33,59.23835
33,1356985927-0173,N1356985927,2000-12-31,2000-12-31T20:19:56.828,180.25,527.56,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356984823,2000-12-31T20:02:04.395,BL1,0.46,17.87,59.23805
34,1356976983-0095,N1356976983,2000-12-31,2000-12-31T17:50:52.890,389.49,311.88,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356976693,2000-12-31T17:46:31.700,MT3,3.2,4.35,118.33433
34,1356976983-0095,N1356976983,2000-12-31,2000-12-31T17:50:52.890,389.49,311.88,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356976653,2000-12-31T17:45:53.392,MT2,1.5,4.99,59.16683
34,1356976983-0095,N1356976983,2000-12-31,2000-12-31T17:50:52.890,389.49,311.88,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356976616,2000-12-31T17:45:17.001,CB2,1.2,5.60,59.16653
34,1356976983-0095,N1356976983,2000-12-31,2000-12-31T17:50:52.890,389.49,311.88,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356976579,2000-12-31T17:44:40.513,BL1,0.38,6.21,59.16622
34,1356976983-0095,N1356976983,2000-12-31,2000-12-31T17:50:52.890,389.49,311.88,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356976363,2000-12-31T17:41:02.302,MT3,2.6,9.84,118.32878
34,1356976983-0095,N1356976983,2000-12-31,2000-12-31T17:50:52.890,389.49,311.88,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356976323,2000-12-31T17:40:23.395,MT2,1.5,10.49,59.16406
34,1356976983-0095,N1356976983,2000-12-31,2000-12-31T17:50:52.890,389.49,311.88,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356976286,2000-12-31T17:39:47.008,CB2,1,11.10,59.16375
34,1356976983-0095,N1356976983,2000-12-31,2000-12-31T17:50:52.890,389.49,311.88,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356976249,2000-12-31T17:39:10.515,BL1,0.38,11.71,59.16344
34,1356976983-0095,N1356976983,2000-12-31,2000-12-31T17:50:52.890,389.49,311.88,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356975989,2000-12-31T17:34:47.705,MT3,3.2,16.09,118.32251
34,1356976983-0095,N1356976983,2000-12-31,2000-12-31T17:50:52.890,389.49,311.88,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356975949,2000-12-31T17:34:09.397,MT2,1.5,16.72,59.16093
34,1356976983-0095,N1356976983,2000-12-31,2000-12-31T17:50:52.890,389.49,311.88,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356975912,2000-12-31T17:33:33.030,CB2,1.2,17.33,59.16062
34,1356976983-0095,N1356976983,2000-12-31,2000-12-31T17:50:52.890,389.49,311.88,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356975879,2000-12-31T17:33:00.457,BL1,0.46,17.87,59.16034
35,1356985927-0198,N1356985927,2000-12-31,2000-12-31T20:19:56.828,433.66,575.91,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356985637,2000-12-31T20:15:35.638,MT3,3.2,4.35,118.4908
35,1356985927-0198,N1356985927,2000-12-31,2000-12-31T20:19:56.828,433.66,575.91,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356985597,2000-12-31T20:14:57.331,MT2,1.5,4.99,59.24504
35,1356985927-0198,N1356985927,2000-12-31,2000-12-31T20:19:56.828,433.66,575.91,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356985193,2000-12-31T20:08:14.453,BL1,0.38,11.71,59.24139
35,1356985927-0198,N1356985927,2000-12-31,2000-12-31T20:19:56.828,433.66,575.91,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356984933,2000-12-31T20:03:51.643,MT3,3.2,16.09,118.47806
35,1356985927-0198,N1356985927,2000-12-31,2000-12-31T20:19:56.828,433.66,575.91,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356984893,2000-12-31T20:03:13.335,MT2,1.5,16.72,59.23868
35,1356985927-0198,N1356985927,2000-12-31,2000-12-31T20:19:56.828,433.66,575.91,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356984856,2000-12-31T20:02:36.968,CB2,1.2,17.33,59.23835
35,1356985927-0198,N1356985927,2000-12-31,2000-12-31T20:19:56.828,433.66,575.91,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356984823,2000-12-31T20:02:04.395,BL1,0.46,17.87,59.23805
36,1356976983-0286,N1356976983,2000-12-31,2000-12-31T17:50:52.890,349.71,798.22,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356976693,2000-12-31T17:46:31.700,MT3,3.2,4.35,118.33433
36,1356976983-0286,N1356976983,2000-12-31,2000-12-31T17:50:52.890,349.71,798.22,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356976653,2000-12-31T17:45:53.392,MT2,1.5,4.99,59.16683
36,1356976983-0286,N1356976983,2000-12-31,2000-12-31T17:50:52.890,349.71,798.22,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356976616,2000-12-31T17:45:17.001,CB2,1.2,5.60,59.16653
36,1356976983-0286,N1356976983,2000-12-31,2000-12-31T17:50:52.890,349.71,798.22,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356976579,2000-12-31T17:44:40.513,BL1,0.38,6.21,59.16622
36,1356976983-0286,N1356976983,2000-12-31,2000-12-31T17:50:52.890,349.71,798.22,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356976363,2000-12-31T17:41:02.302,MT3,2.6,9.84,118.32878
36,1356976983-0286,N1356976983,2000-12-31,2000-12-31T17:50:52.890,349.71,798.22,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356976323,2000-12-31T17:40:23.395,MT2,1.5,10.49,59.16406
36,1356976983-0286,N1356976983,2000-12-31,2000-12-31T17:50:52.890,349.71,798.22,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356976286,2000-12-31T17:39:47.008,CB2,1,11.10,59.16375
36,1356976983-0286,N1356976983,2000-12-31,2000-12-31T17:50:52.890,349.71,798.22,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356976249,2000-12-31T17:39:10.515,BL1,0.38,11.71,59.16344
36,1356976983-0286,N1356976983,2000-12-31,2000-12-31T17:50:52.890,349.71,798.22,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356975989,2000-12-31T17:34:47.705,MT3,3.2,16.09,118.32251
36,1356976983-0286,N1356976983,2000-12-31,2000-12-31T17:50:52.890,349.71,798.22,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356975949,2000-12-31T17:34:09.397,MT2,1.5,16.72,59.16093
36,1356976983-0286,N1356976983,2000-12-31,2000-12-31T17:50:52.890,349.71,798.22,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356975912,2000-12-31T17:33:33.030,CB2,1.2,17.33,59.16062
36,1356976983-0286,N1356976983,2000-12-31,2000-12-31T17:50:52.890,349.71,798.22,temporal_review,uncertain,nearby_non_hal_context,co-iss-n1356975879,2000-12-31T17:33:00.457,BL1,0.46,17.87,59.16034
37,1357352003-0272,N1357352003,2001-01-05,2001-01-05T02:01:10.293,626.87,751.47,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357351323,2001-01-05T01:50:19.106,MT3,3.2,10.85,133.92461
37,1357352003-0272,N1357352003,2001-01-05,2001-01-05T02:01:10.293,626.87,751.47,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357351283,2001-01-05T01:49:40.798,MT2,1.5,11.49,66.96106
37,1357352003-0272,N1357352003,2001-01-05,2001-01-05T02:01:10.293,626.87,751.47,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357351246,2001-01-05T01:49:04.407,CB2,1.2,12.10,66.9599
37,1357352003-0272,N1357352003,2001-01-05,2001-01-05T02:01:10.293,626.87,751.47,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357351209,2001-01-05T01:48:27.839,BL1,0.46,12.71,66.95873
37,1357352003-0272,N1357352003,2001-01-05,2001-01-05T02:01:10.293,626.87,751.47,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357350993,2001-01-05T01:44:49.108,MT3,3.2,16.35,133.90369
37,1357352003-0272,N1357352003,2001-01-05,2001-01-05T02:01:10.293,626.87,751.47,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357350953,2001-01-05T01:44:10.800,MT2,1.5,16.99,66.9506
37,1357352003-0272,N1357352003,2001-01-05,2001-01-05T02:01:10.293,626.87,751.47,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357350916,2001-01-05T01:43:34.405,CB2,1.2,17.60,66.94945
37,1357352003-0272,N1357352003,2001-01-05,2001-01-05T02:01:10.293,626.87,751.47,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357350879,2001-01-05T01:42:57.921,BL1,0.38,18.21,66.94828
37,1357352003-0272,N1357352003,2001-01-05,2001-01-05T02:01:10.293,626.87,751.47,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357353152,2001-01-05T02:20:50.825,BL1,0.46,19.68,67.02042
38,1357811330-0180,N1357811330,2001-01-10,2001-01-10T09:35:58.112,637.48,276.04,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357810242,2001-01-10T09:18:54.928,MT3,3.2,17.05,171.27214
38,1357811330-0180,N1357811330,2001-01-10,2001-01-10T09:35:58.112,637.48,276.04,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357810202,2001-01-10T09:18:16.620,MT2,1.5,17.69,85.63421
38,1357811330-0180,N1357811330,2001-01-10,2001-01-10T09:35:58.112,637.48,276.04,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357810165,2001-01-10T09:17:40.225,CB2,1.2,18.30,85.63246
38,1357811330-0180,N1357811330,2001-01-10,2001-01-10T09:35:58.112,637.48,276.04,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357810128,2001-01-10T09:17:03.661,BL1,0.46,18.91,85.63071
39,1357811330-0399,N1357811330,2001-01-10,2001-01-10T09:35:58.112,807.98,614.96,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357810242,2001-01-10T09:18:54.928,MT3,3.2,17.05,171.27214
39,1357811330-0399,N1357811330,2001-01-10,2001-01-10T09:35:58.112,807.98,614.96,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357810202,2001-01-10T09:18:16.620,MT2,1.5,17.69,85.63421
39,1357811330-0399,N1357811330,2001-01-10,2001-01-10T09:35:58.112,807.98,614.96,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357810165,2001-01-10T09:17:40.225,CB2,1.2,18.30,85.63246
39,1357811330-0399,N1357811330,2001-01-10,2001-01-10T09:35:58.112,807.98,614.96,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357810128,2001-01-10T09:17:03.661,BL1,0.46,18.91,85.63071
40,1358099796-0108,N1358099796,2001-01-13,2001-01-13T17:44:18.165,812.74,818.98,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358099885,2001-01-13T17:45:53.169,CB2,26,1.58,100.24323
40,1358099796-0108,N1358099796,2001-01-13,2001-01-13T17:44:18.165,812.74,818.98,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358099707,2001-01-13T17:42:25.162,UV3,56,1.88,100.23304
40,1358099796-0108,N1358099796,2001-01-13,2001-01-13T17:44:18.165,812.74,818.98,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1358099974,2001-01-13T17:47:22.172,UV3,26,3.07,100.24793
41,1357658284-0195,N1357658284,2001-01-08,2001-01-08T15:04:41.200,713.61,689.45,single_frame_visual_review,uncertain,nearby_non_hal_context,co-iss-n1357658357,2001-01-08T15:07:16.203,RED,18,2.58,78.68815
