run_date,track_id,frame_count,first_frame_index,last_frame_index,first_image_id,last_image_id,start_time,end_time,start_x,start_y,end_x,end_y,net_dx_px,net_dy_px,median_x,median_y,median_peak_snr,mean_step_px,step_cv,motion_consistency,candidate_score,reason,candidate_ids
2001-01-08,T4561,1,48,48,N1357683094,N1357683094,2001-01-08T21:59:19.051,2001-01-08T21:59:19.051,78.57,824.82,78.57,824.82,0.00,0.00,78.57,824.82,10.55,0.00,0.000,1.000,0.3008,1 frame(s); median area 6.0 px; flags: none,1357683094-1927
2001-01-08,T4580,1,48,48,N1357683094,N1357683094,2001-01-08T21:59:19.051,2001-01-08T21:59:19.051,177.52,841.56,177.52,841.56,0.00,0.00,177.52,841.56,10.55,0.00,0.000,1.000,0.3008,1 frame(s); median area 6.0 px; flags: none,1357683094-2332
2001-01-08,T4641,1,48,48,N1357683094,N1357683094,2001-01-08T21:59:19.051,2001-01-08T21:59:19.051,190.59,909.34,190.59,909.34,0.00,0.00,190.59,909.34,10.55,0.00,0.000,1.000,0.3008,1 frame(s); median area 6.0 px; flags: none,1357683094-3669
2001-01-08,T4644,1,48,48,N1357683094,N1357683094,2001-01-08T21:59:19.051,2001-01-08T21:59:19.051,357.99,910.12,357.99,910.12,0.00,0.00,357.99,910.12,10.55,0.00,0.000,1.000,0.3008,1 frame(s); median area 6.0 px; flags: none,1357683094-3705
2001-01-08,T4739,1,48,48,N1357683094,N1357683094,2001-01-08T21:59:19.051,2001-01-08T21:59:19.051,344.55,994.69,344.55,994.69,0.00,0.00,344.55,994.69,10.55,0.00,0.000,1.000,0.3008,1 frame(s); median area 6.0 px; flags: none,1357683094-5335
2001-01-08,T1102,1,11,11,N1357640793,N1357640793,2001-01-08T10:14:18.344,2001-01-08T10:14:18.344,640.33,973.19,640.33,973.19,0.00,0.00,640.33,973.19,10.52,0.00,0.000,1.000,0.3006,1 frame(s); median area 6.0 px; flags: none,1357640793-0541
2001-01-08,T1161,1,11,11,N1357640793,N1357640793,2001-01-08T10:14:18.344,2001-01-08T10:14:18.344,753.03,996.97,753.03,996.97,0.00,0.00,753.03,996.97,10.52,0.00,0.000,1.000,0.3006,1 frame(s); median area 6.0 px; flags: none,1357640793-0902
2001-01-08,T1181,1,11,11,N1357640793,N1357640793,2001-01-08T10:14:18.344,2001-01-08T10:14:18.344,649.91,1001.22,649.91,1001.22,0.00,0.00,649.91,1001.22,10.52,0.00,0.000,1.000,0.3006,1 frame(s); median area 6.0 px; flags: none,1357640793-0988
2001-01-08,T1183,1,11,11,N1357640793,N1357640793,2001-01-08T10:14:18.344,2001-01-08T10:14:18.344,767.20,1001.07,767.20,1001.07,0.00,0.00,767.20,1001.07,10.52,0.00,0.000,1.000,0.3006,1 frame(s); median area 6.0 px; flags: none,1357640793-0996
2001-01-08,T1185,1,11,11,N1357640793,N1357640793,2001-01-08T10:14:18.344,2001-01-08T10:14:18.344,775.65,1000.77,775.65,1000.77,0.00,0.00,775.65,1000.77,10.52,0.00,0.000,1.000,0.3006,1 frame(s); median area 6.0 px; flags: none,1357640793-0998
2001-01-08,T1204,1,11,11,N1357640793,N1357640793,2001-01-08T10:14:18.344,2001-01-08T10:14:18.344,767.17,1005.00,767.17,1005.00,0.00,0.00,767.17,1005.00,10.52,0.00,0.000,1.000,0.3006,1 frame(s); median area 6.0 px; flags: none,1357640793-1072
2001-01-08,T1219,1,11,11,N1357640793,N1357640793,2001-01-08T10:14:18.344,2001-01-08T10:14:18.344,763.18,1008.00,763.18,1008.00,0.00,0.00,763.18,1008.00,10.52,0.00,0.000,1.000,0.3006,1 frame(s); median area 6.0 px; flags: none,1357640793-1136
2001-01-08,T1237,1,11,11,N1357640793,N1357640793,2001-01-08T10:14:18.344,2001-01-08T10:14:18.344,739.19,1012.37,739.19,1012.37,0.00,0.00,739.19,1012.37,10.52,0.00,0.000,1.000,0.3006,1 frame(s); median area 6.0 px; flags: none,1357640793-1221
2001-01-08,T1248,1,11,11,N1357640793,N1357640793,2001-01-08T10:14:18.344,2001-01-08T10:14:18.344,844.76,1013.34,844.76,1013.34,0.00,0.00,844.76,1013.34,10.52,0.00,0.000,1.000,0.3006,1 frame(s); median area 6.0 px; flags: none,1357640793-1281
2001-01-08,T2917,1,29,29,N1357660984,N1357660984,2001-01-08T15:49:41.181,2001-01-08T15:49:41.181,645.43,252.13,645.43,252.13,0.00,0.00,645.43,252.13,23.01,0.00,0.000,1.000,0.3006,1 frame(s); median area 3.0 px; flags: none,1357660984-0159
2001-01-08,T3484,1,35,35,N1357667794,N1357667794,2001-01-08T17:44:19.157,2001-01-08T17:44:19.157,524.49,994.57,524.49,994.57,0.00,0.00,524.49,994.57,14.66,0.00,0.000,1.000,0.3005,1 frame(s); median area 5.0 px; flags: none,1357667794-0730
2001-01-08,T3127,1,32,32,N1357665093,N1357665093,2001-01-08T16:59:18.176,2001-01-08T16:59:18.176,552.81,837.43,552.81,837.43,0.00,0.00,552.81,837.43,14.60,0.00,0.000,1.000,0.3001,1 frame(s); median area 5.0 px; flags: none,1357665093-2452
2001-01-08,T1317,1,12,12,N1357642815,N1357642815,2001-01-08T10:47:24.299,2001-01-08T10:47:24.299,753.77,365.25,753.77,365.25,0.00,0.00,753.77,365.25,22.86,0.00,0.000,1.000,0.2997,1 frame(s); median area 3.0 px; flags: none,1357642815-0228
2001-01-08,T0297,1,2,2,N1357629093,N1357629093,2001-01-08T06:59:18.425,2001-01-08T06:59:18.425,991.70,995.68,991.70,995.68,0.00,0.00,991.70,995.68,14.52,0.00,0.000,1.000,0.2996,1 frame(s); median area 5.0 px; flags: none,1357629093-5402
2001-01-08,T1004,1,10,10,N1357638093,N1357638093,2001-01-08T09:29:18.363,2001-01-08T09:29:18.363,991.70,995.68,991.70,995.68,0.00,0.00,991.70,995.68,14.49,0.00,0.000,1.000,0.2994,1 frame(s); median area 5.0 px; flags: none,1357638093-5213
2001-01-08,T1706,1,16,16,N1357647093,N1357647093,2001-01-08T11:59:18.300,2001-01-08T11:59:18.300,357.99,910.12,357.99,910.12,0.00,0.00,357.99,910.12,10.32,0.00,0.000,1.000,0.2994,1 frame(s); median area 6.0 px; flags: none,1357647093-3866
2001-01-08,T1735,1,16,16,N1357647093,N1357647093,2001-01-08T11:59:18.300,2001-01-08T11:59:18.300,338.22,949.12,338.22,949.12,0.00,0.00,338.22,949.12,10.32,0.00,0.000,1.000,0.2994,1 frame(s); median area 6.0 px; flags: none,1357647093-4571
2001-01-08,T1810,1,16,16,N1357647093,N1357647093,2001-01-08T11:59:18.300,2001-01-08T11:59:18.300,344.50,994.67,344.50,994.67,0.00,0.00,344.50,994.67,10.32,0.00,0.000,1.000,0.2994,1 frame(s); median area 6.0 px; flags: none,1357647093-5486
2001-01-08,T2445,1,24,24,N1357656093,N1357656093,2001-01-08T14:29:18.238,2001-01-08T14:29:18.238,357.99,910.12,357.99,910.12,0.00,0.00,357.99,910.12,10.31,0.00,0.000,1.000,0.2994,1 frame(s); median area 6.0 px; flags: none,1357656093-3857
2001-01-08,T2551,1,24,24,N1357656093,N1357656093,2001-01-08T14:29:18.238,2001-01-08T14:29:18.238,344.50,994.67,344.50,994.67,0.00,0.00,344.50,994.67,10.31,0.00,0.000,1.000,0.2994,1 frame(s); median area 6.0 px; flags: none,1357656093-5491
2001-01-08,T2565,1,24,24,N1357656093,N1357656093,2001-01-08T14:29:18.238,2001-01-08T14:29:18.238,273.77,1005.49,273.77,1005.49,0.00,0.00,273.77,1005.49,10.31,0.00,0.000,1.000,0.2994,1 frame(s); median area 6.0 px; flags: none,1357656093-5694
2001-01-08,T1556,1,16,16,N1357647093,N1357647093,2001-01-08T11:59:18.300,2001-01-08T11:59:18.300,181.17,777.50,181.17,777.50,0.00,0.00,181.17,777.50,10.26,0.00,0.000,1.000,0.2991,1 frame(s); median area 6.0 px; flags: none,1357647093-0975
2001-01-08,T2303,1,24,24,N1357656093,N1357656093,2001-01-08T14:29:18.238,2001-01-08T14:29:18.238,181.17,777.50,181.17,777.50,0.00,0.00,181.17,777.50,10.27,0.00,0.000,1.000,0.2991,1 frame(s); median area 6.0 px; flags: none,1357656093-0952
2001-01-08,T5015,1,52,52,N1357687816,N1357687816,2001-01-08T23:17:24.987,2001-01-08T23:17:24.987,115.84,130.58,115.84,130.58,0.00,0.00,115.84,130.58,22.77,0.00,0.000,1.000,0.2991,1 frame(s); median area 3.0 px; flags: none,1357687816-0068
2001-01-08,T3091,1,32,32,N1357665093,N1357665093,2001-01-08T16:59:18.176,2001-01-08T16:59:18.176,533.84,784.24,533.84,784.24,0.00,0.00,533.84,784.24,14.42,0.00,0.000,1.000,0.2990,1 frame(s); median area 5.0 px; flags: none,1357665093-1378
2001-01-08,T0687,1,6,6,N1357633815,N1357633815,2001-01-08T08:17:24.361,2001-01-08T08:17:24.361,112.81,855.06,112.81,855.06,0.00,0.00,112.81,855.06,14.39,0.00,0.000,1.000,0.2989,1 frame(s); median area 5.0 px; flags: none,1357633815-0494
2001-01-08,T2841,1,28,28,N1357660815,N1357660815,2001-01-08T15:47:24.174,2001-01-08T15:47:24.174,115.55,214.03,115.55,214.03,0.00,0.00,115.55,214.03,18.56,0.00,0.000,1.000,0.2989,1 frame(s); median area 4.0 px; flags: none,1357660815-0148
2001-01-08,T3040,1,32,32,N1357665093,N1357665093,2001-01-08T16:59:18.176,2001-01-08T16:59:18.176,396.71,408.16,396.71,408.16,0.00,0.00,396.71,408.16,22.72,0.00,0.000,1.000,0.2988,1 frame(s); median area 3.0 px; flags: none,1357665093-0042
2001-01-08,T4261,1,44,44,N1357678816,N1357678816,2001-01-08T20:47:25.050,2001-01-08T20:47:25.050,861.80,378.39,861.80,378.39,0.00,0.00,861.80,378.39,22.72,0.00,0.000,1.000,0.2988,1 frame(s); median area 3.0 px; flags: none,1357678816-0199
2001-01-08,T3629,1,38,38,N1357673416,N1357673416,2001-01-08T19:17:25.087,2001-01-08T19:17:25.087,870.07,366.48,870.07,366.48,0.00,0.00,870.07,366.48,18.53,0.00,0.000,1.000,0.2987,1 frame(s); median area 4.0 px; flags: none,1357673416-0048
2001-01-08,T2485,1,24,24,N1357656093,N1357656093,2001-01-08T14:29:18.238,2001-01-08T14:29:18.238,395.67,954.48,395.67,954.48,0.00,0.00,395.67,954.48,10.16,0.00,0.000,1.000,0.2984,1 frame(s); median area 6.0 px; flags: none,1357656093-4668
2001-01-08,T0508,1,4,4,N1357631284,N1357631284,2001-01-08T07:34:41.386,2001-01-08T07:34:41.386,614.63,374.54,614.63,374.54,0.00,0.00,614.63,374.54,22.63,0.00,0.000,1.000,0.2983,1 frame(s); median area 3.0 px; flags: none,1357631284-0109
2001-01-08,T5008,1,52,52,N1357687816,N1357687816,2001-01-08T23:17:24.987,2001-01-08T23:17:24.987,483.69,9.25,483.69,9.25,0.00,0.00,483.69,9.25,22.58,0.00,0.000,1.000,0.2980,1 frame(s); median area 3.0 px; flags: none,1357687816-0006
2001-01-08,T0821,1,9,9,N1357637584,N1357637584,2001-01-08T09:19:41.343,2001-01-08T09:19:41.343,656.75,348.71,656.75,348.71,0.00,0.00,656.75,348.71,22.56,0.00,0.000,1.000,0.2979,1 frame(s); median area 3.0 px; flags: none,1357637584-0055
2001-01-08,T3836,1,40,40,N1357674094,N1357674094,2001-01-08T19:29:19.113,2001-01-08T19:29:19.113,926.72,827.70,926.72,827.70,0.00,0.00,926.72,827.70,10.06,0.00,0.000,1.000,0.2979,1 frame(s); median area 6.0 px; flags: none,1357674094-2216
2001-01-08,T2148,1,21,21,N1357651984,N1357651984,2001-01-08T13:19:41.243,2001-01-08T13:19:41.243,269.51,590.50,269.51,590.50,0.00,0.00,269.51,590.50,18.38,0.00,0.000,1.000,0.2978,1 frame(s); median area 4.0 px; flags: none,1357651984-0380
2001-01-08,T2811,1,27,27,N1357658793,N1357658793,2001-01-08T15:14:18.219,2001-01-08T15:14:18.219,357.55,35.21,357.55,35.21,0.00,0.00,357.55,35.21,22.52,0.00,0.000,1.000,0.2976,1 frame(s); median area 3.0 px; flags: none,1357658793-0002
2001-01-08,T2601,1,25,25,N1357658115,N1357658115,2001-01-08T15:02:24.193,2001-01-08T15:02:24.193,675.12,880.79,675.12,880.79,0.00,0.00,675.12,880.79,22.50,0.00,0.000,1.000,0.2975,1 frame(s); median area 3.0 px; flags: none,1357658115-0218
2001-01-08,T2856,1,28,28,N1357660815,N1357660815,2001-01-08T15:47:24.174,2001-01-08T15:47:24.174,923.62,375.16,923.62,375.16,0.00,0.00,923.62,375.16,22.50,0.00,0.000,1.000,0.2975,1 frame(s); median area 3.0 px; flags: none,1357660815-0252
2001-01-08,T3120,1,32,32,N1357665093,N1357665093,2001-01-08T16:59:18.176,2001-01-08T16:59:18.176,926.72,827.70,926.72,827.70,0.00,0.00,926.72,827.70,10.00,0.00,0.000,1.000,0.2975,1 frame(s); median area 6.0 px; flags: none,1357665093-2254
2001-01-08,T0117,1,2,2,N1357629093,N1357629093,2001-01-08T06:59:18.425,2001-01-08T06:59:18.425,201.02,281.25,201.02,281.25,0.00,0.00,201.02,281.25,22.49,0.00,0.000,1.000,0.2974,1 frame(s); median area 3.0 px; flags: none,1357629093-0016
2001-01-08,T3985,1,41,41,N1357676116,N1357676116,2001-01-08T20:02:25.068,2001-01-08T20:02:25.068,266.27,97.41,266.27,97.41,0.00,0.00,266.27,97.41,22.44,0.00,0.000,1.000,0.2972,1 frame(s); median area 3.0 px; flags: none,1357676116-0016
2001-01-08,T3279,1,33,33,N1357667116,N1357667116,2001-01-08T17:32:25.131,2001-01-08T17:32:25.131,334.26,196.03,334.26,196.03,0.00,0.00,334.26,196.03,22.43,0.00,0.000,1.000,0.2971,1 frame(s); median area 3.0 px; flags: none,1357667116-0043
2001-01-08,T1358,1,12,12,N1357642815,N1357642815,2001-01-08T10:47:24.299,2001-01-08T10:47:24.299,92.72,771.35,92.72,771.35,0.00,0.00,92.72,771.35,22.42,0.00,0.000,1.000,0.2970,1 frame(s); median area 3.0 px; flags: none,1357642815-0520
2001-01-08,T1375,1,12,12,N1357642815,N1357642815,2001-01-08T10:47:24.299,2001-01-08T10:47:24.299,289.57,880.15,289.57,880.15,0.00,0.00,289.57,880.15,14.08,0.00,0.000,1.000,0.2970,1 frame(s); median area 5.0 px; flags: none,1357642815-0603
2001-01-08,T2913,1,29,29,N1357660984,N1357660984,2001-01-08T15:49:41.181,2001-01-08T15:49:41.181,301.80,217.79,301.80,217.79,0.00,0.00,301.80,217.79,22.41,0.00,0.000,1.000,0.2970,1 frame(s); median area 3.0 px; flags: none,1357660984-0134
2001-01-08,T3995,1,41,41,N1357676116,N1357676116,2001-01-08T20:02:25.068,2001-01-08T20:02:25.068,879.16,405.52,879.16,405.52,0.00,0.00,879.16,405.52,22.42,0.00,0.000,1.000,0.2970,1 frame(s); median area 3.0 px; flags: none,1357676116-0090
2001-01-08,T4507,1,48,48,N1357683094,N1357683094,2001-01-08T21:59:19.051,2001-01-08T21:59:19.051,205.73,774.55,205.73,774.55,0.00,0.00,205.73,774.55,14.02,0.00,0.000,1.000,0.2966,1 frame(s); median area 5.0 px; flags: none,1357683094-0831
2001-01-08,T4591,1,48,48,N1357683094,N1357683094,2001-01-08T21:59:19.051,2001-01-08T21:59:19.051,779.74,854.99,779.74,854.99,0.00,0.00,779.74,854.99,22.33,0.00,0.000,1.000,0.2965,1 frame(s); median area 3.0 px; flags: none,1357683094-2618
2001-01-08,T5047,1,52,52,N1357687816,N1357687816,2001-01-08T23:17:24.987,2001-01-08T23:17:24.987,307.50,511.00,307.50,511.00,0.00,0.00,307.50,511.00,18.16,0.00,0.000,1.000,0.2965,1 frame(s); median area 4.0 px; flags: none,1357687816-0308
2001-01-08,T3565,1,36,36,N1357669816,N1357669816,2001-01-08T18:17:25.112,2001-01-08T18:17:25.112,697.37,415.37,697.37,415.37,0.00,0.00,697.37,415.37,22.31,0.00,0.000,1.000,0.2964,1 frame(s); median area 3.0 px; flags: none,1357669816-0220
2001-01-08,T3471,1,34,34,N1357667285,N1357667285,2001-01-08T17:34:42.137,2001-01-08T17:34:42.137,734.77,733.20,734.77,733.20,0.00,0.00,734.77,733.20,22.30,0.00,0.000,1.000,0.2963,1 frame(s); median area 3.0 px; flags: none,1357667285-0193
2001-01-08,T2598,1,25,25,N1357658115,N1357658115,2001-01-08T15:02:24.193,2001-01-08T15:02:24.193,342.49,769.55,342.49,769.55,0.00,0.00,342.49,769.55,18.09,0.00,0.000,1.000,0.2960,1 frame(s); median area 4.0 px; flags: none,1357658115-0188
2001-01-08,T3469,1,34,34,N1357667285,N1357667285,2001-01-08T17:34:42.137,2001-01-08T17:34:42.137,373.41,596.77,373.41,596.77,0.00,0.00,373.41,596.77,18.07,0.00,0.000,1.000,0.2959,1 frame(s); median area 4.0 px; flags: none,1357667285-0152
2001-01-08,T3277,1,33,33,N1357667116,N1357667116,2001-01-08T17:32:25.131,2001-01-08T17:32:25.131,328.23,135.59,328.23,135.59,0.00,0.00,328.23,135.59,18.03,0.00,0.000,1.000,0.2957,1 frame(s); median area 4.0 px; flags: none,1357667116-0031
2001-01-08,T0940,1,10,10,N1357638093,N1357638093,2001-01-08T09:29:18.363,2001-01-08T09:29:18.363,583.02,907.71,583.02,907.71,0.00,0.00,583.02,907.71,9.66,0.00,0.000,1.000,0.2955,1 frame(s); median area 6.0 px; flags: none,1357638093-3834
2001-01-08,T2915,1,29,29,N1357660984,N1357660984,2001-01-08T15:49:41.181,2001-01-08T15:49:41.181,270.18,237.58,270.18,237.58,0.00,0.00,270.18,237.58,22.11,0.00,0.000,1.000,0.2952,1 frame(s); median area 3.0 px; flags: none,1357660984-0145
2001-01-08,T4293,1,44,44,N1357678816,N1357678816,2001-01-08T20:47:25.050,2001-01-08T20:47:25.050,135.82,848.00,135.82,848.00,0.00,0.00,135.82,848.00,17.95,0.00,0.000,1.000,0.2952,1 frame(s); median area 4.0 px; flags: none,1357678816-0508
2001-01-08,T3765,1,40,40,N1357674094,N1357674094,2001-01-08T19:29:19.113,2001-01-08T19:29:19.113,508.69,687.23,508.69,687.23,0.00,0.00,508.69,687.23,9.58,0.00,0.000,1.000,0.2950,1 frame(s); median area 6.0 px; flags: none,1357674094-0196
2001-01-08,T2125,1,20,20,N1357651815,N1357651815,2001-01-08T13:17:24.236,2001-01-08T13:17:24.236,841.51,872.51,841.51,872.51,0.00,0.00,841.51,872.51,17.86,0.00,0.000,1.000,0.2947,1 frame(s); median area 4.0 px; flags: none,1357651815-0580
2001-01-08,T2151,1,21,21,N1357651984,N1357651984,2001-01-08T13:19:41.243,2001-01-08T13:19:41.243,123.45,645.45,123.45,645.45,0.00,0.00,123.45,645.45,17.87,0.00,0.000,1.000,0.2947,1 frame(s); median area 4.0 px; flags: none,1357651984-0426
2001-01-08,T3132,1,32,32,N1357665093,N1357665093,2001-01-08T16:59:18.176,2001-01-08T16:59:18.176,554.66,842.18,554.66,842.18,0.00,0.00,554.66,842.18,13.66,0.00,0.000,1.000,0.2945,1 frame(s); median area 5.0 px; flags: none,1357665093-2550
2001-01-08,T3826,1,40,40,N1357674094,N1357674094,2001-01-08T19:29:19.113,2001-01-08T19:29:19.113,627.73,810.82,627.73,810.82,0.00,0.00,627.73,810.82,13.64,0.00,0.000,1.000,0.2944,1 frame(s); median area 5.0 px; flags: none,1357674094-1883
2001-01-08,T1360,1,12,12,N1357642815,N1357642815,2001-01-08T10:47:24.299,2001-01-08T10:47:24.299,117.67,778.33,117.67,778.33,0.00,0.00,117.67,778.33,21.87,0.00,0.000,1.000,0.2937,1 frame(s); median area 3.0 px; flags: none,1357642815-0524
2001-01-08,T3109,1,32,32,N1357665093,N1357665093,2001-01-08T16:59:18.176,2001-01-08T16:59:18.176,627.73,810.82,627.73,810.82,0.00,0.00,627.73,810.82,13.54,0.00,0.000,1.000,0.2937,1 frame(s); median area 5.0 px; flags: none,1357665093-1922
2001-01-08,T4765,1,48,48,N1357683094,N1357683094,2001-01-08T21:59:19.051,2001-01-08T21:59:19.051,49.36,1017.44,49.36,1017.44,0.00,0.00,49.36,1017.44,13.52,0.00,0.000,1.000,0.2936,1 frame(s); median area 5.0 px; flags: none,1357683094-5709
2001-01-08,T2314,1,24,24,N1357656093,N1357656093,2001-01-08T14:29:18.238,2001-01-08T14:29:18.238,471.38,781.79,471.38,781.79,0.00,0.00,471.38,781.79,13.49,0.00,0.000,1.000,0.2934,1 frame(s); median area 5.0 px; flags: none,1357656093-1112
2001-01-08,T1409,1,14,14,N1357646415,N1357646415,2001-01-08T11:47:24.274,2001-01-08T11:47:24.274,40.78,375.27,40.78,375.27,0.00,0.00,40.78,375.27,21.75,0.00,0.000,1.000,0.2930,1 frame(s); median area 3.0 px; flags: none,1357646415-0059
2001-01-08,T4576,1,48,48,N1357683094,N1357683094,2001-01-08T21:59:19.051,2001-01-08T21:59:19.051,127.84,839.51,127.84,839.51,0.00,0.00,127.84,839.51,9.24,0.00,0.000,1.000,0.2929,1 frame(s); median area 6.0 px; flags: none,1357683094-2290
2001-01-08,T5024,1,52,52,N1357687816,N1357687816,2001-01-08T23:17:24.987,2001-01-08T23:17:24.987,104.15,230.42,104.15,230.42,0.00,0.00,104.15,230.42,21.71,0.00,0.000,1.000,0.2928,1 frame(s); median area 3.0 px; flags: none,1357687816-0128
2001-01-08,T4979,1,51,51,N1357685794,N1357685794,2001-01-08T22:44:19.032,2001-01-08T22:44:19.032,428.00,1005.05,428.00,1005.05,0.00,0.00,428.00,1005.05,9.19,0.00,0.000,1.000,0.2927,1 frame(s); median area 6.0 px; flags: none,1357685794-0560
2001-01-08,T2153,1,21,21,N1357651984,N1357651984,2001-01-08T13:19:41.243,2001-01-08T13:19:41.243,99.50,679.50,99.50,679.50,0.00,0.00,99.50,679.50,17.46,0.00,0.000,1.000,0.2923,1 frame(s); median area 4.0 px; flags: none,1357651984-0445
2001-01-08,T1353,1,12,12,N1357642815,N1357642815,2001-01-08T10:47:24.299,2001-01-08T10:47:24.299,79.62,749.79,79.62,749.79,0.00,0.00,79.62,749.79,17.46,0.00,0.000,1.000,0.2922,1 frame(s); median area 4.0 px; flags: none,1357642815-0499
2001-01-08,T2927,1,29,29,N1357660984,N1357660984,2001-01-08T15:49:41.181,2001-01-08T15:49:41.181,811.49,991.46,811.49,991.46,0.00,0.00,811.49,991.46,17.45,0.00,0.000,1.000,0.2922,1 frame(s); median area 4.0 px; flags: none,1357660984-0643
2001-01-08,T0202,1,2,2,N1357629093,N1357629093,2001-01-08T06:59:18.425,2001-01-08T06:59:18.425,545.91,868.16,545.91,868.16,0.00,0.00,545.91,868.16,13.26,0.00,0.000,1.000,0.2921,1 frame(s); median area 5.0 px; flags: none,1357629093-3225
2001-01-08,T1306,1,12,12,N1357642815,N1357642815,2001-01-08T10:47:24.299,2001-01-08T10:47:24.299,836.41,239.12,836.41,239.12,0.00,0.00,836.41,239.12,17.41,0.00,0.000,1.000,0.2920,1 frame(s); median area 4.0 px; flags: none,1357642815-0144
2001-01-08,T0520,1,5,5,N1357631793,N1357631793,2001-01-08T07:44:18.406,2001-01-08T07:44:18.406,335.71,793.51,335.71,793.51,0.00,0.00,335.71,793.51,21.56,0.00,0.000,1.000,0.2918,1 frame(s); median area 3.0 px; flags: none,1357631793-0104
2001-01-08,T0849,1,10,10,N1357638093,N1357638093,2001-01-08T09:29:18.363,2001-01-08T09:29:18.363,735.96,729.99,735.96,729.99,0.00,0.00,735.96,729.99,13.21,0.00,0.000,1.000,0.2918,1 frame(s); median area 5.0 px; flags: none,1357638093-0599
2001-01-08,T5118,1,53,53,N1357687985,N1357687985,2001-01-08T23:19:41.994,2001-01-08T23:19:41.994,799.63,1020.20,799.63,1020.20,0.00,0.00,799.63,1020.20,21.54,0.00,0.000,1.000,0.2917,1 frame(s); median area 3.0 px; flags: none,1357687985-0702
2001-01-08,T2579,1,24,24,N1357656093,N1357656093,2001-01-08T14:29:18.238,2001-01-08T14:29:18.238,49.31,1017.42,49.31,1017.42,0.00,0.00,49.31,1017.42,13.16,0.00,0.000,1.000,0.2915,1 frame(s); median area 5.0 px; flags: none,1357656093-5888
2001-01-08,T4264,1,44,44,N1357678816,N1357678816,2001-01-08T20:47:25.050,2001-01-08T20:47:25.050,836.83,426.68,836.83,426.68,0.00,0.00,836.83,426.68,21.50,0.00,0.000,1.000,0.2915,1 frame(s); median area 3.0 px; flags: none,1357678816-0237
2001-01-08,T1836,1,16,16,N1357647093,N1357647093,2001-01-08T11:59:18.300,2001-01-08T11:59:18.300,49.31,1017.42,49.31,1017.42,0.00,0.00,49.31,1017.42,13.15,0.00,0.000,1.000,0.2914,1 frame(s); median area 5.0 px; flags: none,1357647093-5877
2001-01-08,T2388,1,24,24,N1357656093,N1357656093,2001-01-08T14:29:18.238,2001-01-08T14:29:18.238,127.84,839.51,127.84,839.51,0.00,0.00,127.84,839.51,8.96,0.00,0.000,1.000,0.2913,1 frame(s); median area 6.0 px; flags: none,1357656093-2431
2001-01-08,T0159,1,2,2,N1357629093,N1357629093,2001-01-08T06:59:18.425,2001-01-08T06:59:18.425,627.73,810.82,627.73,810.82,0.00,0.00,627.73,810.82,13.11,0.00,0.000,1.000,0.2912,1 frame(s); median area 5.0 px; flags: none,1357629093-2123
2001-01-08,T1644,1,16,16,N1357647093,N1357647093,2001-01-08T11:59:18.300,2001-01-08T11:59:18.300,127.84,839.51,127.84,839.51,0.00,0.00,127.84,839.51,8.95,0.00,0.000,1.000,0.2912,1 frame(s); median area 6.0 px; flags: none,1357647093-2451
2001-01-08,T5101,1,53,53,N1357687985,N1357687985,2001-01-08T23:19:41.994,2001-01-08T23:19:41.994,634.78,354.22,634.78,354.22,0.00,0.00,634.78,354.22,21.44,0.00,0.000,1.000,0.2911,1 frame(s); median area 3.0 px; flags: none,1357687985-0231
2001-01-08,T0877,1,10,10,N1357638093,N1357638093,2001-01-08T09:29:18.363,2001-01-08T09:29:18.363,627.73,810.82,627.73,810.82,0.00,0.00,627.73,810.82,13.09,0.00,0.000,1.000,0.2910,1 frame(s); median area 5.0 px; flags: none,1357638093-2031
2001-01-08,T3617,1,37,37,N1357669985,N1357669985,2001-01-08T18:19:42.118,2001-01-08T18:19:42.118,623.76,604.38,623.76,604.38,0.00,0.00,623.76,604.38,21.42,0.00,0.000,1.000,0.2910,1 frame(s); median area 3.0 px; flags: none,1357669985-0407
2001-01-08,T5029,1,52,52,N1357687816,N1357687816,2001-01-08T23:17:24.987,2001-01-08T23:17:24.987,70.34,287.31,70.34,287.31,0.00,0.00,70.34,287.31,21.42,0.00,0.000,1.000,0.2910,1 frame(s); median area 3.0 px; flags: none,1357687816-0158
2001-01-08,T0128,1,2,2,N1357629093,N1357629093,2001-01-08T06:59:18.425,2001-01-08T06:59:18.425,660.15,716.35,660.15,716.35,0.00,0.00,660.15,716.35,13.07,0.00,0.000,1.000,0.2909,1 frame(s); median area 5.0 px; flags: none,1357629093-0486
2001-01-08,T0842,1,10,10,N1357638093,N1357638093,2001-01-08T09:29:18.363,2001-01-08T09:29:18.363,660.05,716.39,660.05,716.39,0.00,0.00,660.05,716.39,13.05,0.00,0.000,1.000,0.2908,1 frame(s); median area 5.0 px; flags: none,1357638093-0480
2001-01-08,T4662,1,48,48,N1357683094,N1357683094,2001-01-08T21:59:19.051,2001-01-08T21:59:19.051,266.35,942.88,266.35,942.88,0.00,0.00,266.35,942.88,8.82,0.00,0.000,1.000,0.2904,1 frame(s); median area 6.0 px; flags: none,1357683094-4298
2001-01-08,T1040,1,11,11,N1357640793,N1357640793,2001-01-08T10:14:18.344,2001-01-08T10:14:18.344,502.18,904.82,502.18,904.82,0.00,0.00,502.18,904.82,12.94,0.00,0.000,1.000,0.2902,1 frame(s); median area 5.0 px; flags: none,1357640793-0119
