run_date,image_id,opus_id,time,metadata_file,metadata_available,subobserver_lat,subobserver_lon_w,subsolar_lat,subsolar_lon_w,range_to_body_km,center_resolution_km_px,center_phase_angle,incidence_min,incidence_max,emission_min,emission_max,latitude_min,latitude_max,longitude_w_min,longitude_w_max,geometry_context_available,candidate_latlon_ready,available_geometry_fields,readiness_note
2001-01-08,N1357642815,co-iss-n1357642815,2001-01-08T10:47:24.299,data/metadata/co-iss-n1357642815.json,yes,-2.754,237.142,3.292,339.977,12952109.738,78.01186,102.926,98.151,161.092,20.433,89.405,,,,,yes,no,11,Image-level viewing geometry exists; per-candidate latitude/longitude requires camera/SPICE mapping.
2001-01-08,N1357642984,co-iss-n1357642984,2001-01-08T10:49:41.305,data/metadata/co-iss-n1357642984.json,yes,-2.754,238.678,3.292,341.518,12953062.322,78.01847,102.932,97.07,161.347,20.059,89.569,,,,,yes,no,11,Image-level viewing geometry exists; per-candidate latitude/longitude requires camera/SPICE mapping.
2001-01-08,N1357646415,co-iss-n1357646415,2001-01-08T11:47:24.274,data/metadata/co-iss-n1357646415.json,yes,-2.762,273.275,3.292,16.244,12977702.191,78.16761,103.061,57.292,136.517,19.552,89.846,-86.713,-19.723,287.608,20.953,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357646584,co-iss-n1357646584,2001-01-08T11:49:41.281,data/metadata/co-iss-n1357646584.json,yes,-2.762,274.811,3.292,17.786,12978699.92,78.17424,103.066,57.176,136.256,19.26,89.23,-84.719,-19.413,288.941,8.384,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357647093,co-iss-n1357647093,2001-01-08T11:59:18.300,data/metadata/co-iss-n1357647093.json,yes,-2.763,280.261,3.292,23.256,12982713.26,78.19777,103.087,58.079,136.34,19.494,89.648,-86.396,-19.649,294.485,14.728,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357649115,co-iss-n1357649115,2001-01-08T12:32:24.255,data/metadata/co-iss-n1357649115.json,yes,-2.768,300.376,3.292,43.445,12997314.875,78.28468,103.161,74.477,156.916,19.751,89.468,-84.438,-21.088,314.709,35.917,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357649284,co-iss-n1357649284,2001-01-08T12:34:41.262,data/metadata/co-iss-n1357649284.json,yes,-2.768,301.911,3.292,44.986,12998347.897,78.29132,103.167,74.593,157.253,19.551,89.607,-86.958,-20.902,316.249,48.364,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357649793,co-iss-n1357649793,2001-01-08T12:44:18.282,data/metadata/co-iss-n1357649793.json,yes,-2.769,307.362,3.292,50.457,13002376.982,78.3149,103.187,74.765,157.239,19.804,89.599,-84.931,-21.157,321.746,43.191,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357651815,co-iss-n1357651815,2001-01-08T13:17:24.236,data/metadata/co-iss-n1357651815.json,yes,-2.773,327.476,3.292,70.646,13017528.053,78.40197,103.261,98.965,160.514,21.23,88.928,,,,,yes,no,11,Image-level viewing geometry exists; per-candidate latitude/longitude requires camera/SPICE mapping.
2001-01-08,N1357651984,co-iss-n1357651984,2001-01-08T13:19:41.243,data/metadata/co-iss-n1357651984.json,yes,-2.774,329.012,3.292,72.187,13018591.349,78.40863,103.267,98.155,160.696,21.106,88.958,,,,,yes,no,11,Image-level viewing geometry exists; per-candidate latitude/longitude requires camera/SPICE mapping.
2001-01-08,N1357655415,co-iss-n1357655415,2001-01-08T14:17:24.212,data/metadata/co-iss-n1357655415.json,yes,-2.781,3.611,3.292,106.913,13042942.3,78.5587,103.394,57.802,136.901,19.476,89.261,-83.732,-19.64,18.179,96.299,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357655584,co-iss-n1357655584,2001-01-08T14:19:41.218,data/metadata/co-iss-n1357655584.json,yes,-2.781,5.147,3.292,108.455,13043981.071,78.56537,103.4,57.427,137.147,19.274,89.647,-86.152,-19.457,19.647,101.466,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357656093,co-iss-n1357656093,2001-01-08T14:29:18.238,data/metadata/co-iss-n1357656093.json,yes,-2.783,10.597,3.292,113.925,13048018.399,78.58904,103.42,58.242,137.169,19.506,89.549,-84.062,-19.688,25.181,104.414,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357658115,co-iss-n1357658115,2001-01-08T15:02:24.193,data/metadata/co-iss-n1357658115.json,yes,-2.787,30.712,3.292,134.114,13062668.212,78.67649,103.493,74.559,157.127,19.655,89.288,-85.202,-20.988,45.369,123.149,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357658284,co-iss-n1357658284,2001-01-08T15:04:41.200,data/metadata/co-iss-n1357658284.json,yes,-2.787,32.248,3.292,135.655,13063709.976,78.68317,103.499,74.468,157.469,19.456,89.297,-84.017,-20.805,46.907,128.246,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357658793,co-iss-n1357658793,2001-01-08T15:14:18.219,data/metadata/co-iss-n1357658793.json,yes,-2.788,37.699,3.292,141.126,13067749.717,78.70689,103.519,73.552,157.428,19.674,89.466,-85.53,-21.023,52.437,132.215,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357660815,co-iss-n1357660815,2001-01-08T15:47:24.174,data/metadata/co-iss-n1357660815.json,yes,-2.793,57.814,3.292,161.314,13083159.406,78.7945,103.592,98.65,160.433,21.504,89.459,,,,,yes,no,11,Image-level viewing geometry exists; per-candidate latitude/longitude requires camera/SPICE mapping.
2001-01-08,N1357660984,co-iss-n1357660984,2001-01-08T15:49:41.181,data/metadata/co-iss-n1357660984.json,yes,-2.793,59.35,3.292,162.856,13084110.705,78.8012,103.598,99.134,160.729,21.108,89.684,,,,,yes,no,11,Image-level viewing geometry exists; per-candidate latitude/longitude requires camera/SPICE mapping.
2001-01-08,N1357664415,co-iss-n1357664415,2001-01-08T16:47:24.149,data/metadata/co-iss-n1357664415.json,yes,-2.8,93.95,3.292,197.582,13108379.295,78.95219,103.724,56.559,137.316,18.901,89.811,17.027,85.976,86.376,176.405,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357664584,co-iss-n1357664584,2001-01-08T16:49:41.156,data/metadata/co-iss-n1357664584.json,yes,-2.801,95.486,3.292,199.123,13109541.051,78.9589,103.73,57.175,137.159,19.017,89.287,17.149,86.25,83.444,178.612,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357665093,co-iss-n1357665093,2001-01-08T16:59:18.176,data/metadata/co-iss-n1357665093.json,yes,-2.802,100.936,3.292,204.594,13113488.521,78.98272,103.749,56.031,137.241,18.94,89.091,17.069,85.181,93.44,182.487,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357667116,co-iss-n1357667116,2001-01-08T17:32:25.131,data/metadata/co-iss-n1357667116.json,yes,-2.806,121.062,3.292,224.793,13128073.136,79.07074,103.822,73.383,158.554,18.642,89.328,16.773,84.438,118.201,196.696,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357667285,co-iss-n1357667285,2001-01-08T17:34:42.137,data/metadata/co-iss-n1357667285.json,yes,-2.806,122.598,3.292,226.334,13129347.266,79.07746,103.828,73.466,157.436,19.068,89.585,17.212,85.95,102.686,198.753,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357667794,co-iss-n1357667794,2001-01-08T17:44:19.157,data/metadata/co-iss-n1357667794.json,yes,-2.807,128.049,3.292,231.805,13133199.601,79.10133,103.848,73.485,158.159,18.704,89.614,16.854,84.678,123.85,200.79,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357669816,co-iss-n1357669816,2001-01-08T18:17:25.112,data/metadata/co-iss-n1357669816.json,yes,-2.812,148.165,3.291,251.993,13148622.28,79.18946,103.92,98.116,161.129,20.386,89.47,,,,,yes,no,11,Image-level viewing geometry exists; per-candidate latitude/longitude requires camera/SPICE mapping.
2001-01-08,N1357669985,co-iss-n1357669985,2001-01-08T18:19:42.118,data/metadata/co-iss-n1357669985.json,yes,-2.812,149.701,3.291,253.535,13149828.356,79.1962,103.926,97.153,160.84,20.606,89.83,,,,,yes,no,11,Image-level viewing geometry exists; per-candidate latitude/longitude requires camera/SPICE mapping.
2001-01-08,N1357673416,co-iss-n1357673416,2001-01-08T19:17:25.087,data/metadata/co-iss-n1357673416.json,yes,-2.819,184.302,3.291,288.261,13174477.124,79.34809,104.051,56.452,137.574,18.968,89.523,17.092,83.391,182.314,264.71,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357673585,co-iss-n1357673585,2001-01-08T19:19:42.094,data/metadata/co-iss-n1357673585.json,yes,-2.819,185.838,3.291,289.802,13175679.851,79.35484,104.056,56.223,137.709,19.182,89.91,17.296,84.407,182.527,270.712,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357674094,co-iss-n1357674094,2001-01-08T19:29:19.113,data/metadata/co-iss-n1357674094.json,yes,-2.821,191.289,3.291,295.273,13179598.685,79.3788,104.076,56.716,137.738,18.959,89.965,17.074,83.318,188.713,274.937,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357676116,co-iss-n1357676116,2001-01-08T20:02:25.068,data/metadata/co-iss-n1357676116.json,yes,-2.825,211.406,3.291,315.461,13194483.89,79.4673,104.148,73.315,158.064,19.278,89.571,17.425,85.21,203.886,279.535,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357676285,co-iss-n1357676285,2001-01-08T20:04:42.075,data/metadata/co-iss-n1357676285.json,yes,-2.825,212.941,3.291,317.003,13195502.816,79.47407,104.153,73.537,158.277,18.974,89.576,17.119,83.478,210.06,284.098,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357676794,co-iss-n1357676794,2001-01-08T20:14:19.095,data/metadata/co-iss-n1357676794.json,yes,-2.826,218.393,3.291,322.474,13199608.223,79.49807,104.173,73.512,158.22,19.249,89.519,17.391,86.02,210.356,293.177,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357678816,co-iss-n1357678816,2001-01-08T20:47:25.050,data/metadata/co-iss-n1357678816.json,yes,-2.83,238.509,3.291,342.662,13214900.3,79.58673,104.245,97.465,161.133,20.338,89.245,,,,,yes,no,11,Image-level viewing geometry exists; per-candidate latitude/longitude requires camera/SPICE mapping.
2001-01-08,N1357678985,co-iss-n1357678985,2001-01-08T20:49:42.056,data/metadata/co-iss-n1357678985.json,yes,-2.831,240.045,3.291,344.204,13216132.821,79.5935,104.251,98.444,160.934,20.593,89.083,,,,,yes,no,11,Image-level viewing geometry exists; per-candidate latitude/longitude requires camera/SPICE mapping.
2001-01-08,N1357682416,co-iss-n1357682416,2001-01-08T21:47:25.025,data/metadata/co-iss-n1357682416.json,yes,-2.838,274.648,3.291,18.93,13241317.668,79.74628,104.374,56.517,138.071,19.945,89.547,-86.933,-20.091,290.197,22.031,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357682585,co-iss-n1357682585,2001-01-08T21:49:42.031,data/metadata/co-iss-n1357682585.json,yes,-2.838,276.184,3.291,20.471,13242358.538,79.75307,104.379,56.993,138.137,19.701,89.791,-85.373,-19.853,291.69,14.999,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357683094,co-iss-n1357683094,2001-01-08T21:59:19.051,data/metadata/co-iss-n1357683094.json,yes,-2.839,281.635,3.291,25.942,13246517.556,79.77717,104.399,57.48,138.517,20.061,89.744,-83.87,-20.238,297.315,19.862,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357685116,co-iss-n1357685116,2001-01-08T22:32:25.006,data/metadata/co-iss-n1357685116.json,yes,-2.843,301.752,3.291,46.13,13261277.859,79.86619,104.47,73.903,158.669,19.809,89.548,-86.394,-21.196,317.408,41.102,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357685285,co-iss-n1357685285,2001-01-08T22:34:42.013,data/metadata/co-iss-n1357685285.json,yes,-2.843,303.288,3.291,47.672,13262327.541,79.87299,104.476,73.792,158.822,19.582,89.345,-85.004,-20.972,318.909,36.268,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357685794,co-iss-n1357685794,2001-01-08T22:44:19.032,data/metadata/co-iss-n1357685794.json,yes,-2.845,308.739,3.291,53.142,13266459.328,79.89713,104.495,74.764,158.685,19.855,89.49,-86.906,-21.243,324.389,57.458,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-08,N1357687816,co-iss-n1357687816,2001-01-08T23:17:24.987,data/metadata/co-iss-n1357687816.json,yes,-2.849,328.857,3.291,73.331,13282180.124,79.9863,104.566,99.542,160.177,21.785,89.617,,,,,yes,no,11,Image-level viewing geometry exists; per-candidate latitude/longitude requires camera/SPICE mapping.
2001-01-08,N1357687985,co-iss-n1357687985,2001-01-08T23:19:41.994,data/metadata/co-iss-n1357687985.json,yes,-2.849,330.393,3.291,74.872,13283449.464,79.99311,104.572,98.72,159.851,22.099,89.699,,,,,yes,no,11,Image-level viewing geometry exists; per-candidate latitude/longitude requires camera/SPICE mapping.
2001-01-09,N1357691416,co-iss-n1357691416,2001-01-09T00:17:24.962,data/metadata/co-iss-n1357691416.json,yes,-2.856,4.997,3.291,109.598,13308160.025,80.14677,104.694,57.673,139.223,19.956,88.991,-84.43,-20.152,20.961,101.536,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-09,N1357691585,co-iss-n1357691585,2001-01-09T00:19:41.969,data/metadata/co-iss-n1357691585.json,yes,-2.856,6.533,3.291,111.14,13309223.107,80.15359,104.699,56.839,139.445,19.753,89.64,-86.677,-19.966,22.428,130.367,yes,yes,15,"OPUS image-level latitude/longitude bounds exist, but per-candidate mapping still needs camera geometry."
2001-01-09,N1357763608,co-iss-n1357763608,2001-01-09T20:20:36.443,data/metadata/co-iss-n1357763608.json,yes,-2.993,9.831,3.289,116.882,13869516.371,83.43853,107.144,122.674,162.53,39.336,88.057,,,,,yes,no,11,Image-level viewing geometry exists; per-candidate latitude/longitude requires camera/SPICE mapping.
2001-01-09,N1357763998,co-iss-n1357763998,2001-01-09T20:27:06.440,data/metadata/co-iss-n1357763998.json,yes,-2.994,13.747,3.289,120.811,13867963.962,83.45668,107.157,128.282,179.934,32.583,89.28,,,,,yes,no,11,Image-level viewing geometry exists; per-candidate latitude/longitude requires camera/SPICE mapping.
2001-01-09,N1357764358,co-iss-n1357764358,2001-01-09T20:33:06.438,data/metadata/co-iss-n1357764358.json,yes,-2.994,17.362,3.289,124.438,13874878.321,83.47343,107.168,119.376,159.116,38.829,89.539,,,,,yes,no,11,Image-level viewing geometry exists; per-candidate latitude/longitude requires camera/SPICE mapping.
2001-01-09,N1357768080,co-iss-n1357768080,2001-01-09T21:35:08.412,data/metadata/co-iss-n1357768080.json,yes,-3.001,54.738,3.289,161.934,13904161.409,83.64686,107.289,122.575,162.528,39.179,89.74,,,,,yes,no,11,Image-level viewing geometry exists; per-candidate latitude/longitude requires camera/SPICE mapping.
2001-01-09,N1357768470,co-iss-n1357768470,2001-01-09T21:41:38.409,data/metadata/co-iss-n1357768470.json,yes,-3.002,58.654,3.289,165.863,13903147.124,83.66505,107.302,128.766,179.734,33.186,89.233,,,,,yes,no,11,Image-level viewing geometry exists; per-candidate latitude/longitude requires camera/SPICE mapping.
2001-01-09,N1357768830,co-iss-n1357768830,2001-01-09T21:47:38.407,data/metadata/co-iss-n1357768830.json,yes,-3.002,62.269,3.289,169.49,13909560.6,83.68185,107.313,118.348,158.539,38.73,89.214,,,,,yes,no,11,Image-level viewing geometry exists; per-candidate latitude/longitude requires camera/SPICE mapping.
